(0, 0)
(0.5017549991607666, 2)
(1.0169849395751953, 5)
(1.5391390323638916, 2)
(2.0662460327148438, 0)
(2.587938070297241, 0)
(3.1051440238952637, 0)
(3.6332929134368896, 2)
(4.148543119430542, 0)
(4.6641809940338135, 0)
(5.179656982421875, 0)
(5.705398082733154, 0)
(6.218914985656738, 0)
(6.742449045181274, 2)
(7.270271062850952, 4)
(7.786488056182861, 2)
(8.301100969314575, 2)
(8.808305025100708, 2)
(9.329654932022095, 2)
(9.850068092346191, 0)
(10.368550062179565, 7)
(10.887058973312378, 0)
(11.403729915618896, 0)
(11.92102313041687, 0)
(12.444509029388428, 0)
(12.96944808959961, 2)
(13.494555950164795, 0)
(14.014869928359985, 4)
(14.538319110870361, 0)
(15.083193063735962, 2)
(15.614352941513062, 4)
(16.128567934036255, 0)
(16.650264978408813, 0)
(17.165206909179688, 0)
(17.68314790725708, 0)
(18.19958996772766, 5)
(18.716002941131592, 0)
(19.229480028152466, 0)
(19.748898029327393, 2)
(20.265321969985962, 2)
(20.781795978546143, 3)
(21.305547952651978, 2)
(21.828012943267822, 0)
(22.353243112564087, 0)
(22.879405975341797, 2)
(23.396671056747437, 0)
(23.90988302230835, 0)
(24.43030309677124, 0)
(24.950433015823364, 0)
(25.472184896469116, 0)
(25.985358953475952, 7)
(26.509896993637085, 2)
(27.0331289768219, 4)
(27.580141067504883, 0)
(28.08771800994873, 0)
(28.60097908973694, 0)
(29.11420702934265, 2)
(29.628822088241577, 0)
(30.136368989944458, 0)
(30.64398193359375, 2)
(31.15863299369812, 2)
(31.668993949890137, 0)
(32.17795205116272, 1)
(32.68572497367859, 3)
(33.21190094947815, 0)
(33.72018599510193, 2)
(34.24363899230957, 0)
(34.75794005393982, 2)
(35.26757311820984, 0)
(35.77424597740173, 2)
(36.282423973083496, 0)
(36.79206109046936, 2)
(37.29868793487549, 2)
(37.82058811187744, 0)
(38.34453511238098, 0)
(38.86396908760071, 0)
(39.37311410903931, 2)
(39.88123607635498, 0)
(40.39245390892029, 2)
(40.90216112136841, 0)
(41.41953206062317, 0)
(41.929178953170776, 0)
(42.44124913215637, 2)
(42.949958086013794, 0)
(43.4627799987793, 0)
(43.972959995269775, 0)
(44.482826948165894, 0)
(45.005757093429565, 0)
(45.54547595977783, 0)
(46.068313121795654, 0)
(46.59889507293701, 0)
(47.124298095703125, 0)
(47.647144079208374, 0)
(48.169991970062256, 0)
(48.680113077163696, 4)
(49.232211112976074, 0)
(49.74808192253113, 4)
(50.26679992675781, 0)
(50.78313708305359, 0)
(51.30493211746216, 0)
(51.82002091407776, 5)
(52.33982706069946, 0)
(52.85542392730713, 4)
(53.36938190460205, 0)
(53.883851051330566, 0)
(54.40002202987671, 2)
(54.920511960983276, 2)
(55.44351506233215, 2)
(55.96213912963867, 0)
(56.479310035705566, 0)
(57.01236701011658, 0)
(57.542805910110474, 4)
(58.06552505493164, 2)
(58.581214904785156, 4)
(59.11437797546387, 0)
(59.63725304603577, 0)
(60.161125898361206, 0)
(60.68000292778015, 3)
(61.1913640499115, 0)
(61.698566913604736, 0)
(62.219943046569824, 0)
(62.734447956085205, 0)
(63.26175904273987, 0)
(63.77818512916565, 2)
(64.30638790130615, 2)
(64.82114791870117, 0)
(65.33476090431213, 4)
(65.86549997329712, 0)
(66.39386796951294, 5)
(66.9098219871521, 0)
(67.42505812644958, 0)
(67.9425950050354, 0)
(68.46369099617004, 0)
(69.00086712837219, 0)
(69.52200293540955, 0)
(70.03599095344543, 0)
(70.55708193778992, 2)
(71.07638597488403, 3)
(71.58857202529907, 0)
(72.1007239818573, 2)
(72.61924290657043, 2)
(73.13579106330872, 2)
(73.65347290039062, 2)
(74.16759705543518, 0)
(74.68665194511414, 0)
(75.20618104934692, 2)
(75.73201704025269, 2)
(76.25712990760803, 0)
(76.77269697189331, 3)
(77.28363800048828, 0)
(77.79117798805237, 2)
(78.29872608184814, 0)
(78.80970811843872, 0)
(79.32089495658875, 0)
(79.82841491699219, 2)
(80.348060131073, 2)
(80.86693906784058, 2)
(81.39066195487976, 0)
(81.92227792739868, 2)
(82.4436559677124, 0)
(82.98551797866821, 0)
(83.5009069442749, 2)
(84.01781392097473, 0)
(84.53302907943726, 4)
(85.05636501312256, 0)
(85.5834469795227, 0)
(86.09742903709412, 2)
(86.61462712287903, 2)
(87.13008213043213, 0)
(87.66279697418213, 2)
(88.18125891685486, 4)
(88.70306897163391, 0)
(89.2277340888977, 2)
(89.75448393821716, 4)
(90.2734010219574, 0)
(90.78854513168335, 0)
(91.30373501777649, 0)
(91.8227391242981, 0)
(92.35945200920105, 0)
(92.89867901802063, 2)
(93.41573309898376, 2)
(93.9403829574585, 5)
(94.45815396308899, 0)
(94.97448992729187, 0)
(95.4858660697937, 0)
(96.00101494789124, 0)
(96.50980710983276, 2)
(97.02118396759033, 0)
(97.531259059906, 0)
(98.04391503334045, 2)
(98.56029796600342, 0)
(99.08335995674133, 2)
(99.62021994590759, 0)
(100.13836002349854, 0)
(100.66223192214966, 0)
(101.18212294578552, 4)
(101.69763207435608, 0)
(102.211256980896, 0)
(102.75212907791138, 0)
(103.26541590690613, 4)
(103.78648090362549, 0)
(104.32047390937805, 4)
(104.83928894996643, 0)
(105.36036992073059, 0)
(105.88706612586975, 2)
(106.40922999382019, 2)
(106.94659304618835, 3)
(107.4619779586792, 0)
(107.98998808860779, 2)
(108.49626898765564, 0)
(109.01471495628357, 0)
(109.53300499916077, 2)
(110.05206990242004, 3)
(110.58830189704895, 2)
(111.10544204711914, 0)
(111.62518811225891, 6)
(112.14352512359619, 0)
(112.67699098587036, 0)
(113.18565511703491, 0)
(113.72029900550842, 0)
(114.24208903312683, 0)
(114.76599907875061, 2)
(115.3030960559845, 7)
(115.82480096817017, 2)
(116.35233306884766, 0)
(116.87087893486023, 0)
(117.390545129776, 4)
(117.92750906944275, 4)
