(0.500856876373291, 0)
(1.029649019241333, 2)
(1.5519659519195557, 0)
(2.0765938758850098, 0)
(2.5941388607025146, 0)
(3.115050792694092, 0)
(3.6467440128326416, 2)
(4.162177801132202, 0)
(4.685847997665405, 0)
(5.2052319049835205, 0)
(5.727897882461548, 0)
(6.2609028816223145, 0)
(6.797055006027222, 0)
(7.31977391242981, 0)
(7.831364870071411, 1)
(8.352352857589722, 0)
(8.865091800689697, 0)
(9.379717826843262, 2)
(9.898820877075195, 0)
(10.416984796524048, 1)
(10.938402891159058, 1)
(11.452075958251953, 0)
(11.967962980270386, 0)
(12.483120918273926, 0)
(12.999826908111572, 0)
(13.518536806106567, 0)
(14.03925085067749, 0)
(14.551333904266357, 1)
(15.065783977508545, 1)
(15.583388805389404, 2)
(16.096410989761353, 0)
(16.615656852722168, 0)
(17.131552934646606, 0)
(17.65057396888733, 0)
(18.171096801757812, 0)
(18.6871337890625, 1)
(19.206106901168823, 0)
(19.71867799758911, 1)
(20.24277400970459, 2)
(20.76777696609497, 0)
(21.29101800918579, 0)
(21.806744813919067, 1)
(22.314531803131104, 0)
(22.82490301132202, 0)
(23.332599878311157, 0)
(23.84168791770935, 0)
(24.354800939559937, 0)
(24.863794803619385, 0)
(25.376845836639404, 0)
(25.89789080619812, 0)
(26.405646800994873, 1)
(26.921345949172974, 0)
(27.445096015930176, 0)
(27.96742081642151, 1)
(28.481923818588257, 0)
(28.99716091156006, 0)
(29.516069889068604, 1)
(30.036908864974976, 0)
(30.579309940338135, 0)
(31.102958917617798, 1)
(31.633243799209595, 0)
(32.150293827056885, 0)
(32.668625831604004, 1)
(33.17538595199585, 0)
(33.690202951431274, 0)
(34.22347092628479, 0)
(34.763476848602295, 1)
(35.31693482398987, 0)
(35.828935861587524, 0)
(36.34761190414429, 0)
(36.876386880874634, 1)
(37.4085898399353, 0)
(37.936444997787476, 0)
(38.45375680923462, 0)
(38.969801902770996, 0)
(39.494982957839966, 0)
(40.0189368724823, 0)
(40.545387983322144, 0)
(41.06536388397217, 0)
(41.585909843444824, 0)
(42.09929299354553, 1)
(42.61138582229614, 0)
(43.128445863723755, 0)
(43.64597201347351, 0)
(44.176724910736084, 1)
(44.69184589385986, 0)
(45.212443828582764, 0)
(45.7273588180542, 0)
(46.24748086929321, 0)
(46.75892496109009, 0)
(47.27735090255737, 0)
(47.805115938186646, 0)
(48.32561683654785, 0)
(48.85133981704712, 1)
(49.38367700576782, 0)
(49.90079092979431, 1)
(50.425532817840576, 0)
(50.941481828689575, 0)
(51.45667386054993, 0)
(51.97516393661499, 1)
(52.494722843170166, 0)
(53.01116681098938, 1)
(53.53417181968689, 0)
(54.05381989479065, 0)
(54.58760690689087, 1)
(55.1142258644104, 0)
(55.63726782798767, 1)
(56.15695881843567, 0)
(56.67301392555237, 0)
(57.18572187423706, 1)
(57.71334981918335, 0)
(58.235782861709595, 1)
(58.743891954422, 2)
(59.263749837875366, 1)
(59.78085684776306, 0)
(60.29557180404663, 1)
(60.80348801612854, 1)
(61.31155586242676, 0)
(61.823606967926025, 0)
(62.338156938552856, 0)
(62.8632128238678, 0)
(63.38824391365051, 0)
(63.904146909713745, 0)
(64.42188286781311, 1)
(64.94637298583984, 0)
(65.47384595870972, 1)
(65.99787282943726, 0)
(66.55164790153503, 0)
(67.08966493606567, 0)
(67.6224718093872, 0)
(68.14448595046997, 0)
(68.65988087654114, 0)
(69.17460799217224, 0)
(69.69308495521545, 0)
(70.20739889144897, 0)
(70.71544098854065, 0)
(71.24189686775208, 0)
(71.75206899642944, 0)
(72.26428580284119, 0)
(72.77360081672668, 1)
(73.285484790802, 0)
(73.801029920578, 0)
(74.32274293899536, 1)
(74.83142495155334, 0)
(75.33914494514465, 1)
(75.846843957901, 0)
(76.35457301139832, 1)
(76.86329889297485, 1)
(77.37100481987, 0)
(77.87872886657715, 0)
(78.38941192626953, 0)
(78.89917492866516, 0)
(79.41087889671326, 0)
(79.92157793045044, 0)
(80.43125891685486, 1)
(80.93898701667786, 1)
(81.46250295639038, 0)
(81.97042489051819, 0)
(82.49216198921204, 1)
(83.01585388183594, 0)
(83.54557585716248, 1)
(84.05901885032654, 0)
(84.57137298583984, 1)
(85.08090496063232, 0)
(85.59639501571655, 0)
(86.10537481307983, 1)
(86.61432981491089, 0)
(87.15163588523865, 0)
(87.66199779510498, 0)
(88.18283987045288, 2)
(88.70582389831543, 1)
(89.22858381271362, 0)
(89.74886393547058, 1)
(90.26926684379578, 1)
(90.78795385360718, 0)
(91.30105900764465, 1)
(91.81708788871765, 0)
(92.3341498374939, 0)
(92.8570728302002, 0)
(93.37149596214294, 0)
(93.8877809047699, 0)
(94.40224981307983, 0)
(94.9240357875824, 0)
(95.47148084640503, 0)
(95.98224687576294, 1)
(96.49496293067932, 0)
(97.01483988761902, 0)
(97.53478479385376, 0)
(98.05841588973999, 0)
(98.5778329372406, 0)
(99.10332083702087, 1)
(99.62328481674194, 1)
(100.14313387870789, 0)
(100.6649878025055, 1)
(101.19216799736023, 1)
(101.7213089466095, 1)
(102.25224089622498, 0)
(102.76434278488159, 0)
(103.2886209487915, 1)
(103.81171989440918, 0)
(104.32888984680176, 0)
(104.84324598312378, 0)
(105.36744379997253, 0)
(105.88620495796204, 3)
(106.39965200424194, 1)
(106.92634987831116, 0)
(107.44981479644775, 1)
(107.97881484031677, 0)
(108.51660990715027, 0)
(109.03457379341125, 0)
(109.55242490768433, 0)
(110.05995297431946, 0)
(110.57694387435913, 2)
(111.09400987625122, 0)
(111.62850594520569, 1)
(112.13630986213684, 0)
(112.64792490005493, 0)
(113.17318487167358, 1)
(113.68061399459839, 0)
(114.18911790847778, 0)
(114.71481084823608, 0)
(115.24920392036438, 2)
(115.76675796508789, 0)
(116.29171180725098, 0)
(116.81962490081787, 1)
(117.33953380584717, 0)
(117.85419988632202, 2)
(118.37414884567261, 1)
(118.88956379890442, 0)
(119.41200590133667, 0)
(119.93026781082153, 2)
(120.44802689552307, 1)
(120.97747302055359, 0)
(121.49035000801086, 1)
(122.00326180458069, 0)
(122.51809692382812, 1)
(123.03097891807556, 1)
(123.55748987197876, 0)
(124.07137298583984, 0)
(124.57935190200806, 0)
(125.08858489990234, 1)
(125.60136985778809, 0)
(126.11612391471863, 1)
(126.63257479667664, 0)
(127.16565299034119, 0)
(127.69472789764404, 0)
(128.21545600891113, 0)
(128.74384188652039, 1)
(129.26588892936707, 0)
(129.79108881950378, 0)
(130.3136990070343, 1)
(130.82497882843018, 1)
(131.34051179885864, 0)
(131.85312581062317, 0)
(132.3628249168396, 0)
(132.88655996322632, 0)
(133.39936900138855, 2)
(133.915629863739, 0)
(134.42831301689148, 1)
(134.9515039920807, 1)
(135.4741358757019, 1)
(135.98271083831787, 0)
(136.4912769794464, 0)
(137.01389384269714, 0)
(137.52891087532043, 0)
(138.04896092414856, 0)
(138.57293391227722, 1)
(139.0984869003296, 1)
(139.62203192710876, 0)
(140.13952684402466, 1)
(140.6545388698578, 0)
(141.17974400520325, 0)
(141.69456100463867, 0)
(142.21117186546326, 1)
(142.751482963562, 0)
(143.27152585983276, 0)
(143.7916078567505, 0)
(144.30398988723755, 0)
(144.81910395622253, 0)
(145.33523893356323, 0)
(145.85064387321472, 0)
(146.3638789653778, 1)
(146.88385486602783, 0)
(147.39709901809692, 0)
(147.91307592391968, 0)
(148.44426584243774, 1)
(148.95399689674377, 0)
(149.4734869003296, 0)
(149.99251699447632, 0)
(150.51156282424927, 1)
(151.02729296684265, 0)
(151.54787492752075, 0)
(152.06514883041382, 0)
(152.58774089813232, 0)
(153.1031608581543, 0)
(153.62220692634583, 0)
(154.14125895500183, 0)
(154.6726529598236, 0)
(155.19687700271606, 0)
(155.76276993751526, 1)
(156.30435991287231, 0)
(156.82167601585388, 0)
(157.34585881233215, 0)
(157.86158895492554, 0)
(158.37518692016602, 0)
(158.88451480865479, 0)
(159.40786290168762, 0)
(159.92615795135498, 1)
(160.44342279434204, 0)
(160.96097493171692, 1)
(161.48121786117554, 0)
(162.00280094146729, 1)
(162.5218608379364, 0)
(163.03764700889587, 1)
(163.57234501838684, 0)
(164.10215401649475, 0)
(164.62731289863586, 0)
(165.13882684707642, 0)
(165.6583468914032, 0)
(166.17438983917236, 0)
(166.69350290298462, 0)
(167.21562385559082, 0)
(167.7346909046173, 0)
(168.25838780403137, 1)
(168.77743983268738, 0)
(169.29501485824585, 0)
(169.8080039024353, 0)
(170.32703399658203, 0)
(170.8429889678955, 0)
(171.35464787483215, 0)
(171.88195180892944, 1)
(172.4133598804474, 1)
(172.94306087493896, 0)
(173.4607288837433, 1)
(173.97994184494019, 0)
(174.4959578514099, 0)
(175.0099699497223, 0)
(175.52374291419983, 0)
(176.03613185882568, 0)
(176.55365586280823, 0)
(177.08435988426208, 1)
(177.62503480911255, 1)
(178.14209389686584, 0)
(178.6563699245453, 2)
(179.17625880241394, 0)
(179.69646883010864, 0)
(180.2166588306427, 0)
(180.74008989334106, 0)
(181.26078987121582, 0)
(181.7741777896881, 0)
(182.2912118434906, 0)
(182.80359292030334, 0)
(183.31750893592834, 1)
(183.84307384490967, 0)
(184.37208080291748, 0)
(184.88604283332825, 0)
(185.4140739440918, 0)
(185.94057393074036, 0)
(186.4570369720459, 0)
(186.9665207862854, 0)
(187.48015689849854, 2)
(187.99222493171692, 1)
(188.5249729156494, 1)
(189.03860688209534, 1)
(189.55134987831116, 0)
(190.06035900115967, 1)
(190.56795501708984, 1)
(191.09426283836365, 1)
(191.60338187217712, 0)
(192.1172227859497, 0)
(192.656329870224, 0)
(193.17567586898804, 0)
(193.6984589099884, 0)
(194.21620893478394, 0)
(194.73086500167847, 0)
(195.25557589530945, 0)
(195.7753038406372, 1)
(196.28697991371155, 1)
(196.80969882011414, 0)
(197.32841396331787, 0)
(197.84215593338013, 0)
(198.37399697303772, 1)
(198.90249180793762, 1)
(199.42990279197693, 0)
(199.96714901924133, 0)
(200.49158000946045, 2)
(201.0033140182495, 0)
(201.5101969242096, 0)
(202.0317358970642, 0)
(202.54045701026917, 0)
(203.06520986557007, 0)
(203.58287000656128, 0)
(204.10680484771729, 0)
(204.6316978931427, 1)
(205.14204788208008, 2)
(205.65367197990417, 0)
(206.17362594604492, 0)
(206.68256783485413, 0)
(207.1901159286499, 0)
(207.6976318359375, 2)
(208.21759295463562, 1)
(208.72513699531555, 0)
(209.2409520149231, 0)
(209.75535798072815, 0)
(210.2629668712616, 0)
(210.77160596847534, 1)
(211.2795398235321, 0)
(211.79208087921143, 0)
(212.30640697479248, 0)
(212.83810901641846, 0)
(213.35572290420532, 0)
(213.86829090118408, 1)
(214.37583684921265, 1)
(214.8951849937439, 1)
(215.41042494773865, 1)
(215.96438479423523, 1)
(216.49678897857666, 0)
(217.01443195343018, 1)
(217.52663278579712, 0)
(218.066321849823, 0)
(218.58807682991028, 0)
(219.1034607887268, 1)
(219.62195992469788, 0)
(220.14439392089844, 2)
(220.66391801834106, 0)
(221.17430901527405, 0)
(221.69895195960999, 0)
(222.21238899230957, 0)
(222.72578692436218, 0)
(223.23930597305298, 0)
(223.77497792243958, 1)
(224.30756783485413, 0)
(224.83204293251038, 2)
(225.35012698173523, 0)
(225.87331700325012, 1)
(226.38679790496826, 1)
(226.90539979934692, 0)
(227.42818593978882, 0)
(227.94358801841736, 0)
(228.4714708328247, 1)
(228.98485398292542, 0)
(229.49190402030945, 0)
(230.01736092567444, 0)
(230.53034687042236, 0)
(231.07212090492249, 0)
(231.59199690818787, 1)
(232.10153484344482, 0)
(232.61498880386353, 1)
(233.12331080436707, 0)
(233.63031697273254, 0)
(234.13858199119568, 0)
(234.64693593978882, 0)
(235.15649795532227, 0)
(235.6746428012848, 1)
(236.23192381858826, 0)
(236.7690680027008, 0)
(237.2820827960968, 1)
(237.7901029586792, 1)
(238.2981309890747, 0)
(238.80616688728333, 1)
(239.33932185173035, 0)
(239.86520195007324, 0)
(240.37698101997375, 0)
(240.88755989074707, 0)
(241.401930809021, 0)
(241.93265891075134, 0)
(242.46595788002014, 0)
(243.0039939880371, 0)
(243.54506182670593, 1)
(244.07546591758728, 0)
(244.61770486831665, 0)
(245.14692282676697, 2)
(245.6642348766327, 0)
(246.17763686180115, 0)
(246.6998529434204, 0)
(247.23875093460083, 0)
(247.7667579650879, 1)
(248.28638195991516, 0)
(248.80363583564758, 0)
(249.32094287872314, 0)
(249.84314393997192, 0)
(250.36208701133728, 2)
(250.88567280769348, 1)
(251.41411590576172, 1)
(251.9388449192047, 0)
(252.46004486083984, 0)
(253.0308449268341, 0)
(253.55449390411377, 0)
(254.07927298545837, 2)
(254.59446096420288, 0)
(255.11055493354797, 1)
(255.62521195411682, 1)
(256.13937497138977, 0)
(256.67085099220276, 0)
(257.1944580078125, 0)
(257.72243785858154, 0)
(258.2356708049774, 0)
(258.75862884521484, 0)
(259.27831983566284, 0)
(259.7922098636627, 0)
(260.31021189689636, 0)
(260.8300778865814, 2)
(261.3842508792877, 1)
(261.90368390083313, 0)
(262.42083978652954, 0)
(262.9298679828644, 0)
(263.4450218677521, 0)
(263.95639991760254, 0)
(264.4733588695526, 0)
(265.00517201423645, 0)
(265.5234479904175, 0)
(266.0363528728485, 0)
(266.5473449230194, 0)
(267.0619888305664, 1)
(267.5873098373413, 1)
(268.0941209793091, 0)
(268.60979080200195, 0)
(269.126042842865, 1)
(269.6450138092041, 0)
(270.1671140193939, 0)
(270.68584299087524, 1)
(271.2125368118286, 0)
(271.72526693344116, 0)
(272.24288392066956, 1)
(272.76768493652344, 0)
(273.28295493125916, 0)
(273.81193685531616, 0)
(274.3249340057373, 0)
(274.84419798851013, 2)
(275.3893299102783, 0)
(275.9050178527832, 0)
(276.4219379425049, 0)
(276.93758893013, 1)
(277.4533839225769, 0)
(277.9615499973297, 0)
(278.4743299484253, 1)
(278.9891698360443, 1)
(279.508416891098, 0)
(280.03063583374023, 0)
(280.53989601135254, 0)
(281.060564994812, 0)
(281.57838797569275, 1)
(282.10366201400757, 0)
(282.6427249908447, 0)
(283.15503191947937, 1)
(283.66977095603943, 0)
(284.1790609359741, 0)
(284.68832087516785, 0)
(285.1961510181427, 0)
(285.72983384132385, 0)
(286.2461338043213, 0)
(286.7797780036926, 0)
(287.29904294013977, 0)
(287.8198130130768, 0)
(288.33862495422363, 3)
(288.8512918949127, 1)
(289.36757588386536, 0)
(289.8882977962494, 0)
(290.4104688167572, 0)
